date,revenue
02-01-2014,231.98
06-09-2014,96.08
06-09-2014,11.68
06-09-2014,4.36
29-10-2014,12.42
19-11-2014,61.192
19-11-2014,67.84
16-05-2014,7.764
07-11-2014,207.984
07-11-2014,36.112
07-11-2014,35.568
07-11-2014,88.768
08-11-2014,12.9
10-12-2014,20.568
10-12-2014,4.356
10-12-2014,19.04
07-11-2014,84.84
25-04-2014,15.552
25-04-2014,1325.76
25-04-2014,3.108
31-01-2014,109.592
31-01-2014,56.7
25-05-2014,69.5
25-05-2014,191.6
08-10-2014,10.56
19-12-2014,72.64
19-12-2014,772.47
19-12-2014,39.92
27-12-2014,212.94
27-12-2014,26.49
11-11-2014,67.71
11-11-2014,129.92
11-11-2014,467.46
11-11-2014,61.4
11-11-2014,720.76
11-11-2014,5.184
11-11-2014,14.7
04-04-2014,99.846
06-12-2014,699.98
06-12-2014,584.82
09-09-2014,35.168
09-09-2014,64.704
07-06-2014,105.52
31-01-2014,15.552
18-11-2014,10.776
24-10-2014,17.05
14-11-2014,30.36
02-04-2014,1317.492
02-04-2014,63.84
02-04-2014,3.592
19-11-2014,301.96
28-05-2014,3504.9
28-05-2014,144.12
28-05-2014,314.55
06-11-2014,53.248
27-12-2014,4.992
04-03-2014,3930.072
04-03-2014,2.304
04-03-2014,431.976
04-03-2014,41.72
27-09-2014,51.45
27-09-2014,7.83
27-09-2014,35.4
27-09-2014,29.9
22-06-2014,36.56
22-06-2014,186.144
22-06-2014,353.568
20-11-2014,54.96
12-09-2014,332.94
12-09-2014,39.872
24-09-2014,13.68
26-07-2014,10.44
03-08-2014,136.464
03-08-2014,333.576
03-08-2014,12.544
13-12-2014,249.95
13-12-2014,49.12
09-08-2014,10.56
27-11-2014,3.744
24-09-2014,4.08
24-09-2014,18.9
31-05-2014,2275.5
31-05-2014,1979.7
31-05-2014,62.1
21-02-2014,68.95
21-02-2014,296.37
21-02-2014,39.98
22-08-2014,9.216
22-08-2014,28.048
03-05-2014,187.056
26-12-2014,33.568
05-09-2014,63.94
05-09-2014,60.6
05-09-2014,22.72
07-09-2014,41.92
07-09-2014,329.584
04-09-2014,87.28
30-09-2014,27.24
30-12-2014,70.56
30-12-2014,81.96
21-11-2014,151.192
15-08-2014,15.54
15-08-2014,105.552
06-09-2014,25.92
06-09-2014,15.808
06-09-2014,10.368
25-09-2014,63.2
21-11-2014,39
28-09-2014,2.907
10-04-2014,556.665
22-02-2014,445.96
22-02-2014,36.24
22-02-2014,10.65
12-09-2014,224.75
01-04-2014,280.782
01-04-2014,31.984
30-12-2014,11.232
04-12-2014,1649.95
04-12-2014,111.9
15-06-2014,599.165
03-09-2014,46.53
05-04-2014,588.784
26-07-2014,20.936
27-08-2014,33
27-08-2014,249.95
23-07-2014,86.2
10-06-2014,122.352
31-05-2014,123.92
21-11-2014,128.4
09-10-2014,61.96
09-04-2014,17.92
19-11-2014,1319.96
06-06-2014,21.552
06-06-2014,58.24
11-12-2014,80.28
07-06-2014,179.94
07-06-2014,26.85
07-06-2014,323.37
07-06-2014,59.94
07-06-2014,64.14
07-06-2014,11.67
07-06-2014,12.96
20-12-2014,455.97
20-12-2014,10.44
20-12-2014,5.214
13-12-2014,383.64
13-12-2014,56.52
10-05-2014,8
09-12-2014,34.05
09-12-2014,352.38
28-08-2014,14.16
28-08-2014,79.92
21-09-2014,17.088
21-09-2014,98.392
02-02-2014,117.96
24-08-2014,21.3
24-08-2014,1040.8
24-08-2014,29.34
26-09-2014,499.95
26-09-2014,3.04
26-09-2014,201.96
26-09-2014,68.64
25-10-2014,100
25-10-2014,359.98
22-08-2014,815.292
24-09-2014,10.528
02-04-2014,7.04
19-12-2014,45.24
19-12-2014,18.688
19-12-2014,11.648
19-12-2014,112.776
19-12-2014,377.45
19-12-2014,15.936
19-12-2014,28.68
25-09-2014,21.44
25-09-2014,511.056
22-07-2014,18.656
22-07-2014,11.088
22-07-2014,66.688
22-07-2014,99.488
12-06-2014,14.62
12-06-2014,53.984
12-06-2014,389.97
22-01-2014,12.96
29-07-2014,20.44
29-07-2014,109.92
25-09-2014,6.38
25-09-2014,6.48
06-05-2014,71.088
06-11-2014,11.84
25-11-2014,40.752
25-11-2014,139.96
27-09-2014,12.96
09-12-2014,249.584
09-12-2014,68.112
09-12-2014,16.56
22-01-2014,44.4
22-01-2014,20.65
03-02-2014,866.4
31-12-2014,481.32
31-12-2014,6.384
09-10-2014,60.144
01-09-2014,23.968
13-04-2014,638.288
13-04-2014,13.208
05-12-2014,15.528
05-12-2014,104.85
05-09-2014,12.192
05-09-2014,87.168
05-09-2014,31.744
06-02-2014,132.224
04-12-2014,581.96
04-12-2014,29.98
22-07-2014,6.264
22-07-2014,363.92
02-05-2014,109.92
02-05-2014,19.44
02-05-2014,11.16
04-01-2014,4.672
04-01-2014,104.58
08-11-2014,1603.136
15-06-2014,1293.488
25-09-2014,127.95
06-09-2014,192.16
19-09-2014,801.568
19-09-2014,368.91
19-09-2014,885.528
14-03-2014,28.28
14-03-2014,4912.59
15-04-2014,25.06
22-11-2014,38.432
22-11-2014,21.568
22-11-2014,81.576
04-04-2014,71.12
04-04-2014,259.96
28-11-2014,31.56
03-12-2014,24.704
03-12-2014,59.7
03-12-2014,14.52
03-12-2014,104.184
18-12-2014,46.53
27-11-2014,313.176
05-07-2014,25.4
05-07-2014,177.48
05-07-2014,71.976
07-08-2014,211.168
13-03-2014,676.55
13-03-2014,154.9
13-03-2014,30.56
13-03-2014,770.352
15-01-2014,81.98
09-10-2014,387.72
22-11-2014,12.96
20-07-2014,185.58
20-07-2014,77.56
20-07-2014,87.92
20-07-2014,245.94
20-07-2014,8.6
20-07-2014,504.9
12-12-2014,64.96
12-12-2014,13.52
12-12-2014,458.43
12-12-2014,387.136
12-12-2014,328.59
11-03-2014,14.9
11-03-2014,4158.912
14-08-2014,17.34
14-08-2014,71.98
20-11-2014,18.48
15-11-2014,9.84
26-12-2014,21.12
05-09-2014,42.6
05-09-2014,113.94
05-09-2014,129.92
05-09-2014,5.28
04-02-2014,14.368
10-06-2014,692.94
16-06-2014,173.488
24-09-2014,11.952
24-09-2014,28
24-09-2014,12.201
19-08-2014,2.068
19-08-2014,83.84
02-09-2014,468.9
02-09-2014,72.48
02-09-2014,10.95
02-09-2014,191.82
23-11-2014,6.216
23-11-2014,23.616
23-11-2014,24.032
23-11-2014,2.088
23-11-2014,4.488
12-09-2014,6
12-09-2014,1.908
13-11-2014,1474.802
13-11-2014,110.096
13-11-2014,16.752
13-11-2014,1537.074
13-11-2014,449.372
15-03-2014,41.904
14-11-2014,2279.96
14-11-2014,14.94
01-04-2014,327.996
17-08-2014,161.28
05-11-2014,192.8
01-11-2014,32.064
28-06-2014,201.584
09-04-2014,354.9
04-08-2014,81.54
04-08-2014,167.28
04-12-2014,772.68
20-12-2014,34.248
20-12-2014,3.52
12-12-2014,403.92
25-12-2014,799.56
17-12-2014,563.92
22-10-2014,235.152
21-10-2014,51.016
21-10-2014,25.248
21-10-2014,56.686
21-10-2014,125.7
21-10-2014,191.98
21-10-2014,20.86
22-01-2014,110.376
22-01-2014,55.176
23-02-2014,57.576
22-01-2014,26.336
30-10-2014,11.744
25-11-2014,25.35
25-09-2014,442.372
07-10-2014,28.85
18-07-2014,12.42
18-07-2014,428.4
18-07-2014,24.75
18-07-2014,87.71
18-07-2014,69.52
18-07-2014,20.784
18-07-2014,12.816
25-09-2014,304.9
25-09-2014,563.24
22-10-2014,661.176
25-10-2014,239.976
05-11-2014,17.584
05-11-2014,104.784
05-11-2014,47.952
05-11-2014,650.352
05-11-2014,629.184
05-11-2014,15.176
31-08-2014,47.04
31-08-2014,339.96
04-10-2014,38.08
22-11-2014,113.568
08-10-2014,4.928
16-12-2014,14.76
30-03-2014,299.975
30-03-2014,158.376
15-12-2014,14.62
15-12-2014,5.76
15-12-2014,21.48
15-12-2014,396.92
15-12-2014,17.15
15-12-2014,23.12
09-03-2014,108.576
09-03-2014,5.984
01-11-2014,21.96
01-11-2014,368.97
01-11-2014,12.39
01-11-2014,332.94
24-05-2014,8399.976
24-05-2014,6.294
24-05-2014,10.368
24-05-2014,122.382
14-10-2014,34.7
14-10-2014,99.87
14-10-2014,37.94
14-10-2014,24.9
14-10-2014,82.26
23-09-2014,13.28
03-12-2014,2079.4
03-12-2014,629.95
03-12-2014,72.42
19-03-2014,871.8
21-11-2014,289.568
21-11-2014,39.72
21-11-2014,244.768
27-06-2014,5.304
10-10-2014,19.136
10-10-2014,332.832
08-07-2014,10.08
08-07-2014,59.994
08-07-2014,5.715
08-07-2014,9.42
24-12-2014,1999.96
22-07-2014,419.9
22-07-2014,3.15
11-05-2014,11.96
26-11-2014,563.4
26-11-2014,319.92
23-10-2014,6.68
23-10-2014,8.34
23-10-2014,101.94
08-08-2014,179.97
14-06-2014,33.568
27-05-2014,5.94
27-05-2014,45.36
27-05-2014,211.168
27-05-2014,484.704
27-05-2014,371.976
21-10-2014,19.296
18-06-2014,239.666
18-06-2014,22.5
18-06-2014,219.84
26-12-2014,698.352
26-12-2014,1747.25
07-05-2014,54.48
25-10-2014,199.99
16-12-2014,564.195
16-12-2014,87.168
15-07-2014,219.84
27-08-2014,47.97
03-12-2014,415.176
03-12-2014,35.232
03-12-2014,54.96
11-09-2014,519.68
10-12-2014,273.92
09-04-2014,30
09-04-2014,25.92
09-04-2014,159.92
17-12-2014,34.944
13-09-2014,10.47
13-09-2014,11.07
13-09-2014,20.704
05-11-2014,50.496
11-04-2014,113.76
11-04-2014,579.51
11-04-2014,150.66
11-04-2014,48.032
29-06-2014,121.96
29-06-2014,8.74
29-06-2014,61.96
29-06-2014,7.96
29-06-2014,275.24
25-07-2014,253.764
03-09-2014,29.24
03-09-2014,35.168
03-09-2014,1362.9
05-11-2014,7.712
05-11-2014,4.176
05-11-2014,38.88
06-09-2014,93.456
04-09-2014,344.94
04-09-2014,14.76
04-09-2014,12.76
04-09-2014,58.48
17-11-2014,8.32
11-11-2014,9.98
26-12-2014,35.445
26-12-2014,269.97
26-12-2014,45.12
26-12-2014,100.8
26-12-2014,47.968
03-10-2014,32.48
03-10-2014,17499.95
03-10-2014,735.98
03-10-2014,34.37
03-10-2014,33.96
25-12-2014,197.97
09-09-2014,146.04
21-11-2014,27.88
13-09-2014,20.7
13-09-2014,11.34
13-09-2014,67.9
13-09-2014,1059.12
10-05-2014,32.04
19-07-2014,55.992
19-06-2014,76.864
08-01-2014,1565.88
08-01-2014,106.05
22-08-2014,12.672
22-08-2014,91.96
22-08-2014,254.97
22-08-2014,31.984
22-08-2014,2887.056
22-08-2014,12.96
22-08-2014,47.52
06-12-2014,11.952
06-09-2014,25.06
06-09-2014,1652.94
28-09-2014,1001.584
17-04-2014,28.8
29-07-2014,18.9
24-06-2014,93.68
24-06-2014,21.93
24-06-2014,862.344
24-06-2014,19.98
03-09-2014,84.272
06-11-2014,479.72
01-10-2014,523.92
15-07-2014,36.4
15-07-2014,51.75
17-07-2014,10.2
17-07-2014,22.32
17-07-2014,24.1
17-07-2014,75.98
17-07-2014,6.46
17-07-2014,60.12
10-01-2014,24.85
26-11-2014,59.98
02-09-2014,24.1
02-09-2014,8.78
02-09-2014,376.74
02-09-2014,29.52
02-09-2014,11.96
02-09-2014,26.4
17-09-2014,12.96
24-06-2014,25.83
21-12-2014,33.9
12-11-2014,28.14
12-11-2014,36
12-11-2014,92.94
12-11-2014,245.646
12-11-2014,55.008
12-11-2014,35.232
04-11-2014,9.248
15-08-2014,15.552
12-12-2014,209.6
12-12-2014,23.32
12-12-2014,30.98
12-12-2014,119.96
12-12-2014,363.92
12-12-2014,35.808
12-12-2014,122.688
12-12-2014,892.136
12-12-2014,50.22
12-12-2014,83.42
12-12-2014,5.872
30-12-2014,27.792
31-05-2014,38.88
22-05-2014,1.964
22-05-2014,82.656
06-09-2014,9.248
24-07-2014,4.448
24-07-2014,5.184
24-07-2014,175.92
24-07-2014,4.752
24-07-2014,13.344
13-05-2014,54.9
03-09-2014,22.911
03-09-2014,309.456
03-09-2014,19.456
03-09-2014,472.518
03-09-2014,1012.68
03-09-2014,17.22
20-08-2014,146.688
20-08-2014,276.784
20-08-2014,25.32
02-08-2014,19.648
20-04-2014,25.98
20-04-2014,3.28
20-04-2014,459.88
20-04-2014,7.76
20-04-2014,71.96
20-04-2014,54.9
20-04-2014,9.28
06-05-2014,1685.88
06-05-2014,5.728
28-09-2014,17.94
28-09-2014,13.89
15-11-2014,16.45
15-11-2014,19.92
17-04-2014,35.168
17-04-2014,123.088
13-06-2014,92.94
13-06-2014,52.56
29-03-2014,87.92
29-03-2014,5.98
20-09-2014,69.52
15-11-2014,89.97
28-12-2014,40
13-11-2014,203.976
13-11-2014,674.352
02-10-2014,5.388
02-10-2014,30.976
12-02-2014,1350.12
12-02-2014,15.92
14-11-2014,19.54
28-11-2014,116.76
28-11-2014,331.023
29-10-2014,756.8
12-09-2014,2.912
12-09-2014,20.736
12-09-2014,9.568
03-06-2014,30.18
03-06-2014,51.648
03-06-2014,11.232
15-07-2014,110.376
15-07-2014,151.62
15-07-2014,30.8
09-03-2014,113.6
09-03-2014,12.96
09-03-2014,69.456
11-07-2014,341.991
25-12-2014,43.96
25-12-2014,39.76
28-08-2014,9.216
13-09-2014,68.52
31-05-2014,364.74
31-05-2014,47.4
31-05-2014,49.76
31-05-2014,5.56
31-05-2014,629.1
31-05-2014,14.7
31-05-2014,45.36
31-05-2014,125.99
14-01-2014,89.568
14-01-2014,315.776
17-09-2014,273.666
17-09-2014,17.48
11-10-2014,20.608
11-10-2014,4.095
20-07-2014,35.984
20-07-2014,389.97
15-05-2014,185.528
21-06-2014,6.9
21-06-2014,57.69
30-01-2014,305.01
30-01-2014,50.784
30-01-2014,26.01
23-01-2014,59.99
06-11-2014,72
06-11-2014,113.888
06-11-2014,158.13
29-05-2014,286.4
17-10-2014,142.182
13-11-2014,22.752
23-09-2014,16.52
10-10-2014,1.408
10-10-2014,169.568
13-04-2014,19.44
13-04-2014,194.352
13-04-2014,36.624
29-11-2014,340.182
29-11-2014,12.672
29-11-2014,6.888
29-11-2014,32.544
29-11-2014,347.802
14-09-2014,40.74
14-09-2014,14.4
14-09-2014,149.95
14-09-2014,16.9
14-09-2014,17.61
14-09-2014,378
14-09-2014,17.64
14-09-2014,373.08
14-09-2014,1336.44
14-09-2014,29.97
26-12-2014,313.176
26-12-2014,866.646
09-09-2014,43.13
09-09-2014,30.87
31-05-2014,167.84
14-03-2014,386.68
14-03-2014,379.96
14-03-2014,539.91
14-03-2014,41.24
14-03-2014,51.897
14-03-2014,552.56
14-03-2014,23.16
14-03-2014,126.08
14-03-2014,449.1
26-06-2014,85.246
26-06-2014,32.712
31-07-2014,9.248
31-07-2014,1036.624
09-09-2014,14.88
09-09-2014,34.24
09-09-2014,261.74
20-05-2014,87.84
02-07-2014,1499.95
11-04-2014,13.568
02-09-2014,12.78
31-01-2014,23.36
06-09-2014,8.952
06-09-2014,8.856
06-09-2014,85.246
18-06-2014,266.352
18-06-2014,483.136
19-02-2014,70.88
06-09-2014,21.204
31-12-2014,170.786
04-09-2014,198.744
30-01-2014,435.168
30-01-2014,48.58
19-12-2014,563.94
06-09-2014,58.248
06-09-2014,71.246
06-09-2014,7.872
06-09-2014,887.271
09-07-2014,12.96
28-05-2014,25.176
28-05-2014,5.584
28-05-2014,1297.368
11-12-2014,18.54
11-12-2014,679.96
07-10-2014,703.71
07-10-2014,17.904
07-10-2014,11.976
07-10-2014,67.96
16-03-2014,4.544
16-03-2014,1352.032
05-10-2014,30.4
05-10-2014,5399.91
05-10-2014,119.1
26-11-2014,1568.61
26-11-2014,17.3
26-11-2014,160
23-03-2014,167.888
27-08-2014,11.56
27-08-2014,209.97
27-08-2014,447.84
27-08-2014,479.97
27-08-2014,8.64
26-09-2014,286.256
26-09-2014,24.224
26-09-2014,331.536
27-11-2014,17.856
27-09-2014,431.976
16-05-2014,15.232
23-08-2014,19.44
18-06-2014,7.96
18-06-2014,566.97
18-06-2014,9.84
25-10-2014,15.552
02-08-2014,1039.728
02-08-2014,45.96
26-11-2014,456.588
26-11-2014,4499.985
26-11-2014,59.976
14-04-2014,6.12
19-04-2014,203.92
19-04-2014,29.56
05-11-2014,45.248
05-11-2014,876.3
05-11-2014,185.376
18-05-2014,2.89
18-05-2014,7.896
18-05-2014,22.608
18-05-2014,30.528
20-12-2014,1.8
08-01-2014,30.828
08-01-2014,47.616
08-01-2014,108.784
14-02-2014,4.77
14-02-2014,7.98
14-02-2014,550.431
14-02-2014,10.56
22-10-2014,113.22
22-10-2014,35.88
22-10-2014,4535.976
22-10-2014,111.672
10-05-2014,19.136
18-07-2014,45.96
27-02-2014,16.192
03-05-2014,18.936
03-05-2014,12.672
03-05-2014,5.04
28-05-2014,13.38
04-10-2014,6.16
04-10-2014,915.136
04-10-2014,8.56
04-10-2014,97.82
30-11-2014,242.176
15-06-2014,337.176
17-08-2014,32.4
26-12-2014,19.89
26-12-2014,399.98
26-12-2014,343.85
26-12-2014,106.32
31-07-2014,715.64
04-12-2014,268.704
04-12-2014,21.92
04-12-2014,48.72
04-12-2014,205.666
29-04-2014,30.344
14-08-2014,22.32
14-08-2014,103.6
26-03-2014,59.52
16-07-2014,230.28
16-07-2014,105.52
15-12-2014,81.424
15-12-2014,134.8
11-10-2014,90.882
11-10-2014,15.992
11-10-2014,120.784
22-04-2014,8.32
21-07-2014,89.95
24-08-2014,25.2
24-08-2014,37.59
24-08-2014,14.97
24-08-2014,1.98
15-06-2014,39.936
15-06-2014,18.464
08-10-2014,93.36
22-10-2014,106.08
07-01-2014,23.076
07-01-2014,25.92
21-09-2014,393.25
16-12-2014,2.214
04-07-2014,706.86
08-11-2014,263.96
08-11-2014,359.97
08-11-2014,12.96
08-11-2014,116.82
08-11-2014,276.784
23-11-2014,134.272
21-10-2014,61.1
30-09-2014,10.496
11-03-2014,26.85
11-03-2014,3357.6
02-12-2014,248.43
02-12-2014,11.648
02-12-2014,85.246
12-11-2014,41.96
12-11-2014,451.152
12-11-2014,31.504
13-08-2014,562.2925
19-07-2014,11.264
19-07-2014,284.08
19-07-2014,18.496
05-02-2014,14.73
05-02-2014,186.54
05-02-2014,557.728
05-02-2014,159.968
28-12-2014,20.16
05-10-2014,239.372
19-11-2014,595
10-03-2014,199.75
16-02-2014,227.96
01-08-2014,863.128
14-02-2014,264.18
30-01-2014,156.512
23-09-2014,128.34
03-09-2014,999.98
11-12-2014,62.82
08-11-2014,44.46
08-11-2014,314.088
13-06-2014,185.88
13-06-2014,12.96
05-04-2014,82.64
05-04-2014,31.02
05-04-2014,89.97
01-07-2014,35.97
01-07-2014,1266.86
11-05-2014,743.988
27-06-2014,368.91
27-06-2014,8.02
27-06-2014,171.04
16-12-2014,19.44
26-12-2014,2563.056
21-10-2014,387.136
21-02-2014,3.762
21-02-2014,34.86
21-02-2014,432.456
31-05-2014,26.55
31-05-2014,111.98
12-08-2014,32.4
12-08-2014,41.86
12-08-2014,77.56
26-07-2014,37.17
27-09-2014,15.624
20-11-2014,8.74
20-11-2014,44.75
10-03-2014,11.21
10-03-2014,354.9
10-03-2014,17.94
10-03-2014,51.8
03-07-2014,7.7
26-11-2014,73.36
27-08-2014,186.54
12-06-2014,902.712
18-10-2014,120.666
25-11-2014,82.26
11-11-2014,29.74
18-03-2014,84.784
08-02-2014,241.5
27-11-2014,59.97
27-11-2014,13.36
28-12-2014,17.184
02-12-2014,137.94
02-12-2014,111.15
02-12-2014,901.95
02-12-2014,366.009
01-02-2014,105.52
16-11-2014,630.024
10-05-2014,27.86
18-12-2014,51.84
18-12-2014,165.6
29-08-2014,18.432
20-12-2014,303.92
09-12-2014,10.584
07-03-2014,431.94
07-03-2014,2.043
07-03-2014,68.238
19-04-2014,344.372
19-04-2014,1554.936
19-04-2014,127.88
23-05-2014,222.384
20-09-2014,8.928
12-11-2014,2678.94
13-03-2014,19.98
25-05-2014,16.656
21-09-2014,83.7
02-02-2014,8749.95
02-02-2014,36.4
02-02-2014,18.69
03-12-2014,165.6
03-05-2014,366.744
09-03-2014,8.856
09-03-2014,27.96
09-03-2014,146.352
23-12-2014,25.584
02-02-2014,73.784
08-04-2014,3.64
11-01-2014,54.992
02-04-2014,12.99
01-12-2014,33.36
01-12-2014,13.76
01-12-2014,496.86
01-12-2014,389.97
28-03-2014,20.24
28-03-2014,39.92
28-03-2014,32.54
10-12-2014,1056.86
24-12-2014,453.576
24-12-2014,45.36
24-12-2014,287.88
24-12-2014,131.88
24-12-2014,2.328
03-04-2014,1454.9
18-11-2014,67.176
18-11-2014,15.232
11-11-2014,31.104
07-12-2014,968.744
07-12-2014,222.352
07-12-2014,479.984
04-04-2014,10.272
28-12-2014,2.61
28-10-2014,67.136
03-01-2014,30.08
03-01-2014,165.6
03-01-2014,180.96
28-01-2014,39.68
10-11-2014,479.97
11-09-2014,7.38
11-09-2014,14.256
11-09-2014,81.98
11-09-2014,39.624
28-11-2014,39.808
29-07-2014,177.45
29-07-2014,1369.764
29-07-2014,9.48
26-11-2014,194.352
30-07-2014,704.76
30-07-2014,27.396
22-06-2014,0.836
04-09-2014,30.96
18-11-2014,49.5
31-12-2014,16.52
23-12-2014,55.36
23-12-2014,11.56
03-09-2014,8.608
03-09-2014,159.56
02-12-2014,2104.55
02-12-2014,40.7
17-12-2014,21.21
27-06-2014,231.72
27-06-2014,17.9
27-06-2014,12.48
15-08-2014,259.896
15-08-2014,247.188
15-08-2014,279.96
25-10-2014,450
24-07-2014,115.136
13-06-2014,64.384
13-06-2014,6.984
13-06-2014,11.264
13-06-2014,15.552
13-06-2014,379.372
13-06-2014,67.536
13-06-2014,1.524
30-12-2014,37.408
30-12-2014,25.344
05-09-2014,535.41
25-07-2014,73.2
06-05-2014,93.248
06-05-2014,177.48
23-07-2014,37.68
23-07-2014,51.84
23-07-2014,27.42
23-07-2014,5.4
31-01-2014,1270.99
31-01-2014,125.36
30-12-2014,14.03
30-12-2014,27.96
13-09-2014,146.952
13-09-2014,83.136
06-12-2014,3.536
03-07-2014,528.43
03-07-2014,41.472
16-09-2014,20.416
16-09-2014,1128.39
08-07-2014,12.96
08-07-2014,45.98
07-04-2014,1294.75
11-11-2014,221.98
11-11-2014,341.96
13-09-2014,40.48
09-03-2014,207.144
09-03-2014,13.9
22-08-2014,33.44
09-02-2014,89.97
09-02-2014,31.86
05-11-2014,686.4
14-08-2014,185.376
14-08-2014,58.924
01-07-2014,50.12
18-10-2014,449.97
18-10-2014,1927.59
17-09-2014,121.78
16-08-2014,312.03
16-08-2014,17.94
16-08-2014,165.6
16-08-2014,37.52
01-06-2014,32.064
01-06-2014,18.496
01-06-2014,191.079
01-06-2014,10.368
02-07-2014,30.53
02-07-2014,30.84
02-07-2014,75.06
19-12-2014,66.976
10-05-2014,856.656
10-05-2014,13.184
10-05-2014,48.784
10-05-2014,76.64
10-05-2014,18.528
05-10-2014,52.68
05-10-2014,11.568
30-01-2014,1439.968
30-01-2014,1.728
30-01-2014,626.1
15-03-2014,16.74
04-11-2014,4.158
04-11-2014,179.991
06-11-2014,273.96
06-11-2014,89.97
06-11-2014,756.8
04-11-2014,72
04-11-2014,470.155
07-03-2014,2.334
07-03-2014,1.728
07-03-2014,159.04
07-03-2014,145.98
21-02-2014,135.8
18-12-2014,13.488
18-12-2014,11.416
27-03-2014,17.64
27-03-2014,17.04
23-08-2014,98.328
27-06-2014,20.97
27-06-2014,139.96
27-06-2014,37.74
18-09-2014,14.82
18-09-2014,191.82
18-12-2014,9892.74
08-11-2014,479.97
15-06-2014,1115.17
28-02-2014,36.48
04-02-2014,90.48
03-09-2014,215.976
03-09-2014,65.94
05-09-2014,16.56
05-09-2014,279.95
16-02-2014,318.08
16-02-2014,5.8
11-09-2014,276.784
27-09-2014,93.032
27-09-2014,454.965
18-09-2014,295.4
07-02-2014,623.96
07-06-2014,22.05
07-06-2014,99.9
27-11-2014,78.759
19-08-2014,9.552
19-08-2014,5.344
25-03-2014,301.47
25-03-2014,18.656
13-04-2014,129.552
13-04-2014,51.984
13-04-2014,10.272
06-09-2014,43.6
23-01-2014,99.98
23-01-2014,8.04
23-01-2014,1564.29
02-08-2014,19.312
10-08-2014,4.338
10-08-2014,11.88
09-12-2014,405.86
09-12-2014,680.01
25-06-2014,4476.8
25-06-2014,104.85
25-06-2014,241.44
16-03-2014,319.76
16-03-2014,45.68
02-12-2014,31.96
02-12-2014,47.9
02-12-2014,1112.94
02-12-2014,22.92
20-03-2014,31.086
15-11-2014,13.98
15-11-2014,23.65
18-10-2014,120.98
18-10-2014,315.98
31-10-2014,28.752
31-10-2014,114.95
02-12-2014,23.04
22-04-2014,15.48
22-04-2014,51.84
22-11-2014,32.4
03-09-2014,94.68
03-09-2014,23.67
03-09-2014,1091.168
03-09-2014,18.69
03-09-2014,568.728
03-09-2014,7.312
11-11-2014,3.64
11-11-2014,881.93
03-12-2014,115.84
13-05-2014,10.02
13-05-2014,631.96
27-05-2014,184.704
27-05-2014,47.92
21-09-2014,163.88
31-12-2014,72.224
27-08-2014,146.688
06-04-2014,118.782
06-04-2014,769.184
05-11-2014,11.376
05-11-2014,66.112
30-09-2014,859.2
14-03-2014,51.184
23-12-2014,842.72
23-12-2014,41.96
